"interaction_id","survey_id","Classical_Anxiety","Country_Anxiety","EDM_Anxiety","Folk_Anxiety","Gospel_Anxiety","HipHop_Anxiety","Jass_Anxiety","Kpop_Anxiety","Latin_Anxiety","Lofi_Anxiety","Metal_Anxiety","Pop_Anxiety","RB_Anxiety","Rap_Anxiety","Rock_Anxiety","VideoGameMusic_Anxiety","Classical_Depression","Country_Depression","EDM_Depression","Folk_Depression","Gospel_Depression","HipHop_Depression","Jass_Depression","Kpop_Depression","Latin_Depression","Lofi_Depression","Metal_Depression","Pop_Depression","RB_Depression","Rap_Depression","Rock_Depression","VideoGameMusic_Depression","Classical_Insomnia","Country_Insomnia","EDM_Insomnia","Folk_Insomnia","Gospel_Insomnia","HipHop_Insomnia","Jass_Insomnia","Kpop_Insomnia","Latin_Insomnia","Lofi_Insomnia","Metal_Insomnia","Pop_Insomnia","RB_Insomnia","Rap_Insomnia","Rock_Insomnia","VideoGameMusic_Insomnia","Classical_OCD","Country_OCD","EDM_OCD","Folk_OCD","Gospel_OCD","HipHop_OCD","Jass_OCD","Kpop_OCD","Latin_OCD","Lofi_OCD","Metal_OCD","Pop_OCD","RB_OCD","Rap_OCD","Rock_OCD","VideoGameMusic_OCD"
185,185,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.272727,0.0,0.181818,0.272727,0.0909091,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.272727,0.0,0.181818,0.272727,0.0909091,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.25,0.375,0.125,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.5,0.75,0.25
186,186,0.25,0.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.25,0.333333,0.333333,0.0,0.333333,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.666667,0.666667,0.333333,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,1.0,0.5
187,187,0.0,0.0,0.125,0.125,0.0,0.375,0.125,0.0,0.125,0.125,0.375,0.25,0.125,0.375,0.375,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.1,0.1,0.3,0.2,0.1,0.3,0.3,0.0,0.0,0.0,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.5,0.333333,0.166667,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0
188,188,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.5,0.0,0.0,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,0.0,0.0,0.5,1.5,1.0
189,189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.5,1.0,0.5
190,190,0.111111,0.0,0.0,0.222222,0.0,0.333333,0.222222,0.0,0.222222,0.222222,0.0,0.333333,0.111111,0.333333,0.333333,0.333333,0.1,0.0,0.0,0.2,0.0,0.3,0.2,0.0,0.2,0.2,0.0,0.3,0.1,0.3,0.3,0.3,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0
191,191,0.222222,0.111111,0.0,0.222222,0.0,0.222222,0.0,0.0,0.0,0.0,0.222222,0.222222,0.111111,0.111111,0.333333,0.111111,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.3,0.1,0.285714,0.142857,0.0,0.285714,0.0,0.285714,0.0,0.0,0.0,0.0,0.285714,0.285714,0.142857,0.142857,0.428571,0.142857,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.5,0.5
192,192,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.285714,0.0,0.142857,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.125
193,193,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.6,0.4,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.3,0.2,0.1,0.2,0.1,0.0,0.0,0.285714,0.0,0.0,0.142857,0.0,0.285714,0.285714,0.142857,0.0,0.428571,0.285714,0.142857,0.285714,0.142857,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.666667,0.666667,0.333333,0.0,1.0,0.666667,0.333333,0.666667,0.333333
194,194,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091
195,195,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.6,0.2,0.4,0.6,0.2,0.4,0.6,0.2,0.0,0.0,0.333333,1.0,0.0,0.333333,0.333333,0.0,1.0,0.333333,0.666667,1.0,0.333333,0.666667,1.0,0.333333,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0
196,196,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.3,0.2,0.222222,0.222222,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.222222,0.222222,0.0,0.333333,0.222222,0.285714,0.285714,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.285714,0.285714,0.0,0.428571,0.285714,0.666667,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666667,0.666667,0.0,1.0,0.666667
197,197,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.142857,0.0,0.142857,0.285714,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.111111,0.0,0.111111,0.222222,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.333333,0.666667,0.0
198,198,0.0,0.0,0.111111,0.0,0.0,0.111111,0.0,0.222222,0.0,0.333333,0.222222,0.333333,0.222222,0.111111,0.333333,0.0,0.0,0.0,0.142857,0.0,0.0,0.142857,0.0,0.285714,0.0,0.428571,0.285714,0.428571,0.285714,0.142857,0.428571,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.4,0.6,0.4,0.2,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0
199,199,0.25,0.125,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.125,0.375,0.125,0.0,0.125,0.375,0.25,0.4,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.6,0.4,0.25,0.125,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.125,0.375,0.125,0.0,0.125,0.375,0.25,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0
200,200,0.6,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.2,1.0,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.333333,0.0,0.666667,0.0,1.0,0.0,0.0,0.0,0.333333,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0
201,201,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.375,0.0,0.125,0.0,0.0,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0,0.333333,0.333333,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.111111,0.0,0.0,0.222222,0.0,0.0,0.0,0.222222,0.0,0.111111,0.111111,0.333333,0.0,0.111111
202,202,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.1,0.3,0.1,0.0,0.111111,0.0,0.111111,0.0,0.0,0.0,0.0,0.222222,0.0,0.111111,0.111111,0.111111,0.111111,0.333333,0.111111,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.285714,0.0,0.142857,0.142857,0.142857,0.142857,0.428571,0.142857,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.333333,0.333333,0.333333,0.333333,1.0,0.333333
203,203,0.2,0.0,0.6,0.0,0.0,0.6,0.4,0.6,0.0,0.2,0.4,0.6,0.2,0.6,0.6,0.6,0.333333,0.0,1.0,0.0,0.0,1.0,0.666667,1.0,0.0,0.333333,0.666667,1.0,0.333333,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0
204,204,0.428571,0.142857,0.0,0.142857,0.0,0.0,0.285714,0.0,0.142857,0.0,0.428571,0.285714,0.142857,0.0,0.428571,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.375,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.375,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.375,0.0
205,205,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.75,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0
206,206,0.222222,0.0,0.111111,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.333333,0.222222,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0
207,207,0.125,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.375,0.25,0.142857,0.0,0.285714,0.285714,0.0,0.142857,0.0,0.0,0.0,0.142857,0.142857,0.285714,0.0,0.0,0.428571,0.285714,0.2,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.6,0.4,0.333333,0.0,0.666667,0.666667,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.0,0.0,1.0,0.666667
208,208,0.0,0.333333,0.0,0.222222,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.111111,0.111111,0.111111,0.222222,0.0,0.0,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,1.0,0.0,0.666667,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.666667,0.0,0.0,0.5,0.0,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.0
209,209,0.2,0.4,0.4,0.0,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.6,0.6,0.2,0.2,0.2,0.333333,0.666667,0.666667,0.0,0.0,0.333333,0.333333,1.0,0.333333,0.0,0.0,1.0,1.0,0.333333,0.333333,0.333333,0.333333,0.666667,0.666667,0.0,0.0,0.333333,0.333333,1.0,0.333333,0.0,0.0,1.0,1.0,0.333333,0.333333,0.333333,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.5,0.5,0.0,0.0,1.5,1.5,0.5,0.5,0.5
210,210,1.0,1.0,1.0,0.5,0.5,1.5,0.5,1.5,0.0,1.5,0.0,1.5,1.5,1.5,1.5,0.5,1.0,1.0,1.0,0.5,0.5,1.5,0.5,1.5,0.0,1.5,0.0,1.5,1.5,1.5,1.5,0.5,1.0,1.0,1.0,0.5,0.5,1.5,0.5,1.5,0.0,1.5,0.0,1.5,1.5,1.5,1.5,0.5,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0
211,211,0.6,0.4,0.0,0.6,0.4,0.6,0.4,0.4,0.0,0.6,0.4,0.2,0.6,0.6,0.4,0.6,3.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,0.428571,0.285714,0.0,0.428571,0.285714,0.428571,0.285714,0.285714,0.0,0.428571,0.285714,0.142857,0.428571,0.428571,0.285714,0.428571,0.5,0.333333,0.0,0.5,0.333333,0.5,0.333333,0.333333,0.0,0.5,0.333333,0.166667,0.5,0.5,0.333333,0.5
212,212,0.5,0.0,1.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.5,1.5,0.5,1.0,0.0,0.5,0.0,1.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.5,1.5,0.5,1.0,0.0,0.25,0.0,0.75,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.75,0.75,0.25,0.5,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0
213,213,0.125,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.25,0.25,0.25,0.333333,0.333333,0.0,0.333333,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666667,0.666667,0.666667,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0
214,214,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.375,0.375,0.0,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.428571,0.428571,0.0,0.428571,0.428571,0.428571,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5
215,215,0.0,0.272727,0.0909091,0.181818,0.0,0.0909091,0.181818,0.0,0.272727,0.0,0.0909091,0.181818,0.272727,0.181818,0.272727,0.0,0.0,0.272727,0.0909091,0.181818,0.0,0.0909091,0.181818,0.0,0.272727,0.0,0.0909091,0.181818,0.272727,0.181818,0.272727,0.0,0.0,0.6,0.2,0.4,0.0,0.2,0.4,0.0,0.6,0.0,0.2,0.4,0.6,0.4,0.6,0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0
216,216,0.333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,0.0,0.666667,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0
217,217,0.25,0.125,0.25,0.125,0.0,0.375,0.375,0.125,0.25,0.375,0.0,0.25,0.125,0.25,0.375,0.25,0.222222,0.111111,0.222222,0.111111,0.0,0.333333,0.333333,0.111111,0.222222,0.333333,0.0,0.222222,0.111111,0.222222,0.333333,0.222222,0.285714,0.142857,0.285714,0.142857,0.0,0.428571,0.428571,0.142857,0.285714,0.428571,0.0,0.285714,0.142857,0.285714,0.428571,0.285714,0.666667,0.333333,0.666667,0.333333,0.0,1.0,1.0,0.333333,0.666667,1.0,0.0,0.666667,0.333333,0.666667,1.0,0.666667
218,218,0.333333,0.333333,0.0,0.333333,0.333333,0.666667,0.666667,0.0,0.333333,0.333333,0.0,1.0,1.0,0.666667,0.666667,0.333333,0.125,0.125,0.0,0.125,0.125,0.25,0.25,0.0,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0.125,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.5,1.5,1.0,1.0,0.5,0.333333,0.333333,0.0,0.333333,0.333333,0.666667,0.666667,0.0,0.333333,0.333333,0.0,1.0,1.0,0.666667,0.666667,0.333333
219,219,0.0,0.0,0.111111,0.0,0.0,0.333333,0.111111,0.0,0.0,0.222222,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.111111,0.0,0.0,0.333333,0.111111,0.0,0.0,0.222222,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.75,0.75,0.75,0.75,0.0
220,220,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.4,0.2,0.6,0.2,0.4,0.4,0.4,0.6,0.2,0.6,0.6,0.6,0.4,0.4,0.6,0.6,1.0,0.5,1.5,0.5,1.0,1.0,1.0,1.5,0.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5,1.0,0.5,1.5,0.5,1.0,1.0,1.0,1.5,0.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5
221,221,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.333333,0.333333,0.333333,0.333333,0.666667,0.666667,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,1.0,0.666667,0.333333,0.666667,0.666667,0.666667,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.333333,0.333333,0.333333,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.5,1.0,0.5,1.0,1.0,1.0
222,222,0.111111,0.0,0.222222,0.0,0.0,0.333333,0.222222,0.0,0.0,0.222222,0.333333,0.111111,0.222222,0.333333,0.222222,0.222222,0.125,0.0,0.25,0.0,0.0,0.375,0.25,0.0,0.0,0.25,0.375,0.125,0.25,0.375,0.25,0.25,0.125,0.0,0.25,0.0,0.0,0.375,0.25,0.0,0.0,0.25,0.375,0.125,0.25,0.375,0.25,0.25,0.2,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.6,0.2,0.4,0.6,0.4,0.4
223,223,0.1,0.1,0.3,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.2,0.1,0.2,0.0,0.3,0.2,0.125,0.125,0.375,0.0,0.125,0.0,0.375,0.125,0.125,0.0,0.25,0.125,0.25,0.0,0.375,0.25,0.333333,0.333333,1.0,0.0,0.333333,0.0,1.0,0.333333,0.333333,0.0,0.666667,0.333333,0.666667,0.0,1.0,0.666667,0.5,0.5,1.5,0.0,0.5,0.0,1.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.5,1.0
224,224,0.25,0.125,0.25,0.0,0.0,0.375,0.25,0.125,0.0,0.25,0.125,0.375,0.25,0.25,0.25,0.25,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.2,0.0,0.4,0.2,0.6,0.4,0.4,0.4,0.4,0.666667,0.333333,0.666667,0.0,0.0,1.0,0.666667,0.333333,0.0,0.666667,0.333333,1.0,0.666667,0.666667,0.666667,0.666667,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.2,0.0,0.4,0.2,0.6,0.4,0.4,0.4,0.4
225,225,0.0909091,0.0909091,0.272727,0.181818,0.0,0.0909091,0.181818,0.0909091,0.0,0.0909091,0.0909091,0.272727,0.181818,0.181818,0.181818,0.181818,0.1,0.1,0.3,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.25,0.25,0.75,0.5,0.0,0.25,0.5,0.25,0.0,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.333333,0.333333,1.0,0.666667,0.0,0.333333,0.666667,0.333333,0.0,0.333333,0.333333,1.0,0.666667,0.666667,0.666667,0.666667
226,226,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.111111,0.333333,0.333333,0.333333,0.333333,0.0,0.125,0.0,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.375,0.375,0.375,0.375,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.5,1.5,1.5,1.5,0.0,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1.0,1.0,1.0,1.0,0.0
227,227,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0
228,228,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.3,0.2,0.1,0.1,0.3,0.2,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.0,0.125,0.125,0.375,0.25,0.125,0.125,0.375,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.0,0.25,0.25,0.75,0.5,0.25,0.25,0.75,0.5
229,229,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.285714,0.0,0.285714,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0909091,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.181818,0.0,0.181818,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.666667,0.0
230,230,0.285714,0.142857,0.0,0.0,0.0,0.428571,0.285714,0.428571,0.142857,0.0,0.0,0.428571,0.142857,0.428571,0.285714,0.142857,0.666667,0.333333,0.0,0.0,0.0,1.0,0.666667,1.0,0.333333,0.0,0.0,1.0,0.333333,1.0,0.666667,0.333333,0.5,0.25,0.0,0.0,0.0,0.75,0.5,0.75,0.25,0.0,0.0,0.75,0.25,0.75,0.5,0.25,1.0,0.5,0.0,0.0,0.0,1.5,1.0,1.5,0.5,0.0,0.0,1.5,0.5,1.5,1.0,0.5
231,231,0.111111,0.0,0.333333,0.0,0.0,0.111111,0.111111,0.0,0.0,0.111111,0.222222,0.222222,0.0,0.333333,0.333333,0.222222,0.0909091,0.0,0.272727,0.0,0.0,0.0909091,0.0909091,0.0,0.0,0.0909091,0.181818,0.181818,0.0,0.272727,0.272727,0.181818,0.1,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.0,0.3,0.3,0.2,0.333333,0.0,1.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.333333,0.666667,0.666667,0.0,1.0,1.0,0.666667
232,232,0.125,0.0,0.0,0.125,0.25,0.375,0.125,0.375,0.375,0.375,0.0,0.25,0.375,0.375,0.125,0.0,0.111111,0.0,0.0,0.111111,0.222222,0.333333,0.111111,0.333333,0.333333,0.333333,0.0,0.222222,0.333333,0.333333,0.111111,0.0,0.125,0.0,0.0,0.125,0.25,0.375,0.125,0.375,0.375,0.375,0.0,0.25,0.375,0.375,0.125,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.5,0.166667,0.5,0.5,0.5,0.0,0.333333,0.5,0.5,0.166667,0.0
